Corpus,InfMorpho,FreqCount,WDNoSLE,TypeCont,PhonEnd,OrthCont,Unit,TotalFreq,UnitFreq,UnitProb
ManG2,Uninflected,Token,ALL,G1,5,ein,#,252.42,183.61,.72738701
ManG2,Uninflected,Token,ALL,G1,5,ein,t,252.42,68.81,.27261299
ManG2,Uninflected,Token,SUB,G1,5,ein,t,68.81,68.81,1
ManG2,Inflected,Type,ALL,G1,5,ein,t,13,7,.53846154
ManG2,Inflected,Type,ALL,G1,5,ein,s,13,5,.38461538
ManG2,Inflected,Type,ALL,G1,5,ein,ts,13,1,.07692308
ManG2,Inflected,Type,SUB,G1,5,ein,t,13,7,.53846154
ManG2,Inflected,Type,SUB,G1,5,ein,s,13,5,.38461538
ManG2,Inflected,Type,SUB,G1,5,ein,ts,13,1,.07692308
ManG2,Inflected,Token,ALL,G1,5,ein,t,120.97,72.60,.60015031
ManG2,Inflected,Token,ALL,G1,5,ein,s,120.97,48.15,.39803606
ManG2,Inflected,Token,ALL,G1,5,ein,ts,120.97,0.22,.00181363
ManG2,Inflected,Token,SUB,G1,5,ein,t,120.97,72.60,.60015031
ManG2,Inflected,Token,SUB,G1,5,ein,s,120.97,48.15,.39803606
ManG2,Inflected,Token,SUB,G1,5,ein,ts,120.97,0.22,.00181363
ManG35,All Words,Type,ALL,G1,5,ein,t,29,11,.37931034
ManG35,All Words,Type,ALL,G1,5,ein,s,29,8,.27586207
ManG35,All Words,Type,ALL,G1,5,ein,#,29,6,.20689655
ManG35,All Words,Type,ALL,G1,5,ein,ts,29,3,.10344828
ManG35,All Words,Type,ALL,G1,5,ein,g,29,1,.03448276
ManG35,All Words,Type,SUB,G1,5,ein,t,23,11,.47826087
ManG35,All Words,Type,SUB,G1,5,ein,s,23,8,.34782609
ManG35,All Words,Type,SUB,G1,5,ein,ts,23,3,.13043478
ManG35,All Words,Type,SUB,G1,5,ein,g,23,1,.04347826
ManG35,All Words,Token,ALL,G1,5,ein,#,350.70,194.48,.55455109
ManG35,All Words,Token,ALL,G1,5,ein,t,350.70,99.21,.28290584
ManG35,All Words,Token,ALL,G1,5,ein,s,350.70,49.32,.14062735
ManG35,All Words,Token,ALL,G1,5,ein,ts,350.70,7.66,.02184483
ManG35,All Words,Token,ALL,G1,5,ein,g,350.70,0.02,.00007089
ManG35,All Words,Token,SUB,G1,5,ein,t,156.22,99.21,.63510278
ManG35,All Words,Token,SUB,G1,5,ein,s,156.22,49.32,.31569806
ManG35,All Words,Token,SUB,G1,5,ein,ts,156.22,7.66,.04904003
ManG35,All Words,Token,SUB,G1,5,ein,g,156.22,0.02,.00015914
ManG35,Uninflected,Type,ALL,G1,5,ein,#,13,6,.46153846
ManG35,Uninflected,Type,ALL,G1,5,ein,t,13,6,.46153846
ManG35,Uninflected,Type,ALL,G1,5,ein,g,13,1,.07692308
ManG35,Uninflected,Type,SUB,G1,5,ein,t,7,6,.85714286
ManG35,Uninflected,Type,SUB,G1,5,ein,g,7,1,.14285714
ManG35,Uninflected,Token,ALL,G1,5,ein,#,292.00,194.48,.66602786
ManG35,Uninflected,Token,ALL,G1,5,ein,t,292.00,97.50,.33388701
ManG35,Uninflected,Token,ALL,G1,5,ein,g,292.00,0.02,.00008514
ManG35,Uninflected,Token,SUB,G1,5,ein,t,97.52,97.50,.99974508
ManG35,Uninflected,Token,SUB,G1,5,ein,g,97.52,0.02,.00025492
ManG35,Inflected,Type,ALL,G1,5,ein,t,20,9,.45000000
ManG35,Inflected,Type,ALL,G1,5,ein,s,20,8,.40000000
ManG35,Inflected,Type,ALL,G1,5,ein,ts,20,3,.15000000
ManG35,Inflected,Type,SUB,G1,5,ein,t,20,9,.45000000
ManG35,Inflected,Type,SUB,G1,5,ein,s,20,8,.40000000
ManG35,Inflected,Type,SUB,G1,5,ein,ts,20,3,.15000000
ManG35,Inflected,Token,ALL,G1,5,ein,t,148.71,91.73,.61684622
ManG35,Inflected,Token,ALL,G1,5,ein,s,148.71,49.32,.33163771
ManG35,Inflected,Token,ALL,G1,5,ein,ts,148.71,7.66,.05151607
ManG35,Inflected,Token,SUB,G1,5,ein,t,148.71,91.73,.61684622
ManG35,Inflected,Token,SUB,G1,5,ein,s,148.71,49.32,.33163771
ManG35,Inflected,Token,SUB,G1,5,ein,ts,148.71,7.66,.05151607
Lexique,All Words,Type,ALL,G1,5,en,#,583,304,.52144082
Lexique,All Words,Type,ALL,G1,5,en,s,583,257,.44082333
Lexique,All Words,Type,ALL,G1,5,en,t,583,22,.03773585
Lexique,All Words,Type,SUB,G1,5,en,s,279,257,.92114695
Lexique,All Words,Type,SUB,G1,5,en,t,279,22,.07885305
Lexique,All Words,Token,ALL,G1,5,en,#,6317.13,5005.28,.79233449
Lexique,All Words,Token,ALL,G1,5,en,s,6317.13,790.97,.12521034
Lexique,All Words,Token,ALL,G1,5,en,t,6317.13,520.88,.08245517
Lexique,All Words,Token,SUB,G1,5,en,s,1311.85,790.97,.60294241
Lexique,All Words,Token,SUB,G1,5,en,t,1311.85,520.88,.39705759
Lexique,Uninflected,Type,ALL,G1,5,en,#,305,304,.99672131
Lexique,Uninflected,Type,ALL,G1,5,en,t,305,1,.00327869
Lexique,Uninflected,Type,SUB,G1,5,en,t,1,1,1
Lexique,Uninflected,Token,ALL,G1,5,en,#,5061.84,5005.28,.98882620
Lexique,Uninflected,Token,ALL,G1,5,en,t,5061.84,56.56,.01117380
Lexique,Uninflected,Token,SUB,G1,5,en,t,56.56,56.56,1
Lexique,Inflected,Type,ALL,G1,5,en,s,279,257,.92114695
Lexique,Inflected,Type,ALL,G1,5,en,t,279,22,.07885305
Lexique,Inflected,Type,SUB,G1,5,en,s,279,257,.92114695
Lexique,Inflected,Type,SUB,G1,5,en,t,279,22,.07885305
Lexique,Inflected,Token,ALL,G1,5,en,s,1311.85,790.97,.60294241
Lexique,Inflected,Token,ALL,G1,5,en,t,1311.85,520.88,.39705759
Lexique,Inflected,Token,SUB,G1,5,en,s,1311.85,790.97,.60294241
Lexique,Inflected,Token,SUB,G1,5,en,t,1311.85,520.88,.39705759
ManG15,All Words,Type,ALL,G1,5,en,s,173,79,.45664740
ManG15,All Words,Type,ALL,G1,5,en,#,173,74,.42774566
ManG15,All Words,Type,ALL,G1,5,en,t,173,20,.11560694
ManG15,All Words,Type,SUB,G1,5,en,s,99,79,.79797980
ManG15,All Words,Type,SUB,G1,5,en,t,99,20,.20202020
ManG15,All Words,Token,ALL,G1,5,en,#,6233.73,5005.50,.80297036
ManG15,All Words,Token,ALL,G1,5,en,t,6233.73,667.77,.10712131
ManG15,All Words,Token,ALL,G1,5,en,s,6233.73,560.46,.08990833
ManG15,All Words,Token,SUB,G1,5,en,t,1228.23,667.77,.54368121
ManG15,All Words,Token,SUB,G1,5,en,s,1228.23,560.46,.45631879
ManG15,Uninflected,Type,ALL,G1,5,en,#,75,74,.98666667
ManG15,Uninflected,Type,ALL,G1,5,en,t,75,1,.01333333
ManG15,Uninflected,Type,SUB,G1,5,en,t,1,1,1
ManG15,Uninflected,Token,ALL,G1,5,en,#,5073.13,5005.50,.98667041
ManG15,Uninflected,Token,ALL,G1,5,en,t,5073.13,67.62,.01332959
ManG15,Uninflected,Token,SUB,G1,5,en,t,67.62,67.62,1
ManG15,Inflected,Type,ALL,G1,5,en,s,99,79,.79797980
ManG15,Inflected,Type,ALL,G1,5,en,t,99,20,.20202020
ManG15,Inflected,Type,SUB,G1,5,en,s,99,79,.79797980
ManG15,Inflected,Type,SUB,G1,5,en,t,99,20,.20202020
ManG15,Inflected,Token,ALL,G1,5,en,t,1228.23,667.77,.54368121
ManG15,Inflected,Token,ALL,G1,5,en,s,1228.23,560.46,.45631879
ManG15,Inflected,Token,SUB,G1,5,en,t,1228.23,667.77,.54368121
ManG15,Inflected,Token,SUB,G1,5,en,s,1228.23,560.46,.45631879
ManG1,All Words,Type,ALL,G1,5,en,#,58,27,.46551724
ManG1,All Words,Type,ALL,G1,5,en,s,58,20,.34482759
ManG1,All Words,Type,ALL,G1,5,en,t,58,11,.18965517
ManG1,All Words,Type,SUB,G1,5,en,s,31,20,.64516129
ManG1,All Words,Type,SUB,G1,5,en,t,31,11,.35483871
ManG1,All Words,Token,ALL,G1,5,en,#,5629.72,4877.38,.86636287
ManG1,All Words,Token,ALL,G1,5,en,t,5629.72,497.48,.08836693
ManG1,All Words,Token,ALL,G1,5,en,s,5629.72,254.86,.04527021
ManG1,All Words,Token,SUB,G1,5,en,t,752.34,497.48,.66124530
ManG1,All Words,Token,SUB,G1,5,en,s,752.34,254.86,.33875470
ManG1,Uninflected,Type,ALL,G1,5,en,#,28,27,.96428571
ManG1,Uninflected,Type,ALL,G1,5,en,t,28,1,.03571429
ManG1,Uninflected,Type,SUB,G1,5,en,t,1,1,1
ManG1,Uninflected,Token,ALL,G1,5,en,#,4945.56,4877.38,.98621306
ManG1,Uninflected,Token,ALL,G1,5,en,t,4945.56,68.18,.01378694
ManG1,Uninflected,Token,SUB,G1,5,en,t,68.18,68.18,1
ManG1,Inflected,Type,ALL,G1,5,en,s,31,20,.64516129
ManG1,Inflected,Type,ALL,G1,5,en,t,31,11,.35483871
ManG1,Inflected,Type,SUB,G1,5,en,s,31,20,.64516129
ManG1,Inflected,Type,SUB,G1,5,en,t,31,11,.35483871
ManG1,Inflected,Token,ALL,G1,5,en,t,752.34,497.48,.66124530
ManG1,Inflected,Token,ALL,G1,5,en,s,752.34,254.86,.33875470
ManG1,Inflected,Token,SUB,G1,5,en,t,752.34,497.48,.66124530
ManG1,Inflected,Token,SUB,G1,5,en,s,752.34,254.86,.33875470
ManG2,All Words,Type,ALL,G1,5,en,s,84,36,.42857143
ManG2,All Words,Type,ALL,G1,5,en,#,84,31,.36904762
ManG2,All Words,Type,ALL,G1,5,en,t,84,17,.20238095
ManG2,All Words,Type,SUB,G1,5,en,s,53,36,.67924528
ManG2,All Words,Type,SUB,G1,5,en,t,53,17,.32075472
ManG2,All Words,Token,ALL,G1,5,en,#,6947.42,5641.27,.81199505
ManG2,All Words,Token,ALL,G1,5,en,t,6947.42,736.39,.10599435
ManG2,All Words,Token,ALL,G1,5,en,s,6947.42,569.76,.08201059
ManG2,All Words,Token,SUB,G1,5,en,t,1306.15,736.39,.56378492
ManG2,All Words,Token,SUB,G1,5,en,s,1306.15,569.76,.43621508
ManG2,Uninflected,Type,ALL,G1,5,en,#,32,31,.96875000
ManG2,Uninflected,Type,ALL,G1,5,en,t,32,1,.03125000
ManG2,Uninflected,Type,SUB,G1,5,en,t,1,1,1
ManG2,Uninflected,Token,ALL,G1,5,en,#,5726.71,5641.27,.98507997
ManG2,Uninflected,Token,ALL,G1,5,en,t,5726.71,85.44,.01492003
ManG2,Uninflected,Token,SUB,G1,5,en,t,85.44,85.44,1
ManG2,Inflected,Type,ALL,G1,5,en,s,53,36,.67924528
ManG2,Inflected,Type,ALL,G1,5,en,t,53,17,.32075472
ManG2,Inflected,Type,SUB,G1,5,en,s,53,36,.67924528
ManG2,Inflected,Type,SUB,G1,5,en,t,53,17,.32075472
ManG2,Inflected,Token,ALL,G1,5,en,t,1306.15,736.39,.56378492
ManG2,Inflected,Token,ALL,G1,5,en,s,1306.15,569.76,.43621508
ManG2,Inflected,Token,SUB,G1,5,en,t,1306.15,736.39,.56378492
ManG2,Inflected,Token,SUB,G1,5,en,s,1306.15,569.76,.43621508
ManG35,All Words,Type,ALL,G1,5,en,s,166,75,.45180723
ManG35,All Words,Type,ALL,G1,5,en,#,166,72,.43373494
ManG35,All Words,Type,ALL,G1,5,en,t,166,19,.11445783
ManG35,All Words,Type,SUB,G1,5,en,s,94,75,.79787234
ManG35,All Words,Type,SUB,G1,5,en,t,94,19,.20212766
ManG35,All Words,Token,ALL,G1,5,en,#,6206.52,4937.57,.79554593
ManG35,All Words,Token,ALL,G1,5,en,t,6206.52,675.16,.10878316
ManG35,All Words,Token,ALL,G1,5,en,s,6206.52,593.78,.09567092
ManG35,All Words,Token,SUB,G1,5,en,t,1268.95,675.16,.53206647
ManG35,All Words,Token,SUB,G1,5,en,s,1268.95,593.78,.46793353
ManG35,Uninflected,Type,ALL,G1,5,en,#,73,72,.98630137
ManG35,Uninflected,Type,ALL,G1,5,en,t,73,1,.01369863
ManG35,Uninflected,Type,SUB,G1,5,en,t,1,1,1
ManG35,Uninflected,Token,ALL,G1,5,en,#,4997.19,4937.57,.98806978
ManG35,Uninflected,Token,ALL,G1,5,en,t,4997.19,59.62,.01193022
ManG35,Uninflected,Token,SUB,G1,5,en,t,59.62,59.62,1
ManG35,Inflected,Type,ALL,G1,5,en,s,94,75,.79787234
ManG35,Inflected,Type,ALL,G1,5,en,t,94,19,.20212766
ManG35,Inflected,Type,SUB,G1,5,en,s,94,75,.79787234
ManG35,Inflected,Type,SUB,G1,5,en,t,94,19,.20212766
ManG35,Inflected,Token,ALL,G1,5,en,t,1268.95,675.16,.53206647
ManG35,Inflected,Token,ALL,G1,5,en,s,1268.95,593.78,.46793353
ManG35,Inflected,Token,SUB,G1,5,en,t,1268.95,675.16,.53206647
ManG35,Inflected,Token,SUB,G1,5,en,s,1268.95,593.78,.46793353
Lexique,All Words,Type,ALL,G1,5,hun,#,2,1,.50000000
Lexique,All Words,Type,ALL,G1,5,hun,s,2,1,.50000000
Lexique,All Words,Type,SUB,G1,5,hun,s,1,1,1
Lexique,All Words,Token,ALL,G1,5,hun,#,0.67,0.47,.70149254
Lexique,All Words,Token,ALL,G1,5,hun,s,0.67,0.20,.29850746
Lexique,All Words,Token,SUB,G1,5,hun,s,0.20,0.20,1
Lexique,Uninflected,Type,ALL,G1,5,hun,#,1,1,1
Lexique,Uninflected,Token,ALL,G1,5,hun,#,0.47,0.47,1
Lexique,Inflected,Type,ALL,G1,5,hun,s,1,1,1
Lexique,Inflected,Type,SUB,G1,5,hun,s,1,1,1
Lexique,Inflected,Token,ALL,G1,5,hun,s,0.20,0.20,1
Lexique,Inflected,Token,SUB,G1,5,hun,s,0.20,0.20,1
Lexique,All Words,Type,ALL,G1,5,in,#,648,339,.52314815
Lexique,All Words,Type,ALL,G1,5,in,s,648,276,.42592593
Lexique,All Words,Type,ALL,G1,5,in,t,648,25,.03858025
Lexique,All Words,Type,ALL,G1,5,in,ct,648,4,.00617284
Lexique,All Words,Type,ALL,G1,5,in,cts,648,3,.00462963
Lexique,All Words,Type,ALL,G1,5,in,gt,648,1,.00154321
Lexique,All Words,Type,SUB,G1,5,in,s,309,276,.89320388
Lexique,All Words,Type,SUB,G1,5,in,t,309,25,.08090615
Lexique,All Words,Type,SUB,G1,5,in,ct,309,4,.01294498
Lexique,All Words,Type,SUB,G1,5,in,cts,309,3,.00970874
Lexique,All Words,Type,SUB,G1,5,in,gt,309,1,.00323625
Lexique,All Words,Token,ALL,G1,5,in,#,3694.48,2603.79,.70477848
Lexique,All Words,Token,ALL,G1,5,in,s,3694.48,605.28,.16383361
Lexique,All Words,Token,ALL,G1,5,in,t,3694.48,286.57,.07756707
Lexique,All Words,Token,ALL,G1,5,in,gt,3694.48,154.59,.04184351
Lexique,All Words,Token,ALL,G1,5,in,ct,3694.48,36.62,.00991209
Lexique,All Words,Token,ALL,G1,5,in,cts,3694.48,7.63,.00206524
Lexique,All Words,Token,SUB,G1,5,in,s,1090.69,605.28,.55495145
Lexique,All Words,Token,SUB,G1,5,in,t,1090.69,286.57,.26274193
Lexique,All Words,Token,SUB,G1,5,in,gt,1090.69,154.59,.14173597
Lexique,All Words,Token,SUB,G1,5,in,ct,1090.69,36.62,.03357508
Lexique,All Words,Token,SUB,G1,5,in,cts,1090.69,7.63,.00699557
Lexique,Uninflected,Type,ALL,G1,5,in,#,346,339,.97976879
Lexique,Uninflected,Type,ALL,G1,5,in,ct,346,4,.01156069
Lexique,Uninflected,Type,ALL,G1,5,in,t,346,2,.00578035
Lexique,Uninflected,Type,ALL,G1,5,in,gt,346,1,.00289017
Lexique,Uninflected,Type,SUB,G1,5,in,ct,7,4,.57142857
Lexique,Uninflected,Type,SUB,G1,5,in,t,7,2,.28571429
Lexique,Uninflected,Type,SUB,G1,5,in,gt,7,1,.14285714
Lexique,Uninflected,Token,ALL,G1,5,in,#,2796.08,2603.79,.93122872
Lexique,Uninflected,Token,ALL,G1,5,in,gt,2796.08,154.59,.05528812
Lexique,Uninflected,Token,ALL,G1,5,in,ct,2796.08,36.62,.01309691
Lexique,Uninflected,Token,ALL,G1,5,in,t,2796.08,1.08,.00038626
Lexique,Uninflected,Token,SUB,G1,5,in,gt,192.29,154.59,.80394196
Lexique,Uninflected,Token,SUB,G1,5,in,ct,192.29,36.62,.19044152
Lexique,Uninflected,Token,SUB,G1,5,in,t,192.29,1.08,.00561652
Lexique,Inflected,Type,ALL,G1,5,in,s,302,276,.91390728
Lexique,Inflected,Type,ALL,G1,5,in,t,302,23,.07615894
Lexique,Inflected,Type,ALL,G1,5,in,cts,302,3,.00993377
Lexique,Inflected,Type,SUB,G1,5,in,s,302,276,.91390728
Lexique,Inflected,Type,SUB,G1,5,in,t,302,23,.07615894
Lexique,Inflected,Type,SUB,G1,5,in,cts,302,3,.00993377
Lexique,Inflected,Token,ALL,G1,5,in,s,898.40,605.28,.67373108
Lexique,Inflected,Token,ALL,G1,5,in,t,898.40,285.49,.31777605
Lexique,Inflected,Token,ALL,G1,5,in,cts,898.40,7.63,.00849288
Lexique,Inflected,Token,SUB,G1,5,in,s,898.40,605.28,.67373108
Lexique,Inflected,Token,SUB,G1,5,in,t,898.40,285.49,.31777605
Lexique,Inflected,Token,SUB,G1,5,in,cts,898.40,7.63,.00849288
ManG15,All Words,Type,ALL,G1,5,in,#,268,145,.54104478
ManG15,All Words,Type,ALL,G1,5,in,s,268,101,.37686567
ManG15,All Words,Type,ALL,G1,5,in,t,268,17,.06343284
ManG15,All Words,Type,ALL,G1,5,in,ct,268,2,.00746269
ManG15,All Words,Type,ALL,G1,5,in,cts,268,2,.00746269
ManG15,All Words,Type,ALL,G1,5,in,gt,268,1,.00373134
ManG15,All Words,Type,SUB,G1,5,in,s,123,101,.82113821
ManG15,All Words,Type,SUB,G1,5,in,t,123,17,.13821138
ManG15,All Words,Type,SUB,G1,5,in,ct,123,2,.01626016
ManG15,All Words,Type,SUB,G1,5,in,cts,123,2,.01626016
ManG15,All Words,Type,SUB,G1,5,in,gt,123,1,.00813008
ManG15,All Words,Token,ALL,G1,5,in,#,4379.72,3512.13,.80190683
ManG15,All Words,Token,ALL,G1,5,in,s,4379.72,603.17,.13771989
ManG15,All Words,Token,ALL,G1,5,in,t,4379.72,185.58,.04237189
ManG15,All Words,Token,ALL,G1,5,in,gt,4379.72,74.12,.01692387
ManG15,All Words,Token,ALL,G1,5,in,ct,4379.72,3.93,.00089619
ManG15,All Words,Token,ALL,G1,5,in,cts,4379.72,0.79,.00018133
ManG15,All Words,Token,SUB,G1,5,in,s,867.59,603.17,.69522786
ManG15,All Words,Token,SUB,G1,5,in,t,867.59,185.58,.21389879
ManG15,All Words,Token,SUB,G1,5,in,gt,867.59,74.12,.08543389
ManG15,All Words,Token,SUB,G1,5,in,ct,867.59,3.93,.00452407
ManG15,All Words,Token,SUB,G1,5,in,cts,867.59,0.79,.00091538
ManG15,Uninflected,Type,ALL,G1,5,in,#,148,145,.97972973
ManG15,Uninflected,Type,ALL,G1,5,in,ct,148,2,.01351351
ManG15,Uninflected,Type,ALL,G1,5,in,gt,148,1,.00675676
ManG15,Uninflected,Type,SUB,G1,5,in,ct,3,2,.66666667
ManG15,Uninflected,Type,SUB,G1,5,in,gt,3,1,.33333333
ManG15,Uninflected,Token,ALL,G1,5,in,#,3590.17,3512.13,.97826098
ManG15,Uninflected,Token,ALL,G1,5,in,gt,3590.17,74.12,.02064574
ManG15,Uninflected,Token,ALL,G1,5,in,ct,3590.17,3.93,.00109328
ManG15,Uninflected,Token,SUB,G1,5,in,gt,78.05,74.12,.94970905
ManG15,Uninflected,Token,SUB,G1,5,in,ct,78.05,3.93,.05029095
ManG15,Inflected,Type,ALL,G1,5,in,s,120,101,.84166667
ManG15,Inflected,Type,ALL,G1,5,in,t,120,17,.14166667
ManG15,Inflected,Type,ALL,G1,5,in,cts,120,2,.01666667
ManG15,Inflected,Type,SUB,G1,5,in,s,120,101,.84166667
ManG15,Inflected,Type,SUB,G1,5,in,t,120,17,.14166667
ManG15,Inflected,Type,SUB,G1,5,in,cts,120,2,.01666667
ManG15,Inflected,Token,ALL,G1,5,in,s,789.55,603.17,.76395137
ManG15,Inflected,Token,ALL,G1,5,in,t,789.55,185.58,.23504276
ManG15,Inflected,Token,ALL,G1,5,in,cts,789.55,0.79,.00100587
ManG15,Inflected,Token,SUB,G1,5,in,s,789.55,603.17,.76395137
ManG15,Inflected,Token,SUB,G1,5,in,t,789.55,185.58,.23504276
ManG15,Inflected,Token,SUB,G1,5,in,cts,789.55,0.79,.00100587
ManG1,All Words,Type,ALL,G1,5,in,#,96,61,.63541667
ManG1,All Words,Type,ALL,G1,5,in,s,96,30,.31250000
ManG1,All Words,Type,ALL,G1,5,in,t,96,4,.04166667
ManG1,All Words,Type,ALL,G1,5,in,gt,96,1,.01041667
ManG1,All Words,Type,SUB,G1,5,in,s,35,30,.85714286
ManG1,All Words,Type,SUB,G1,5,in,t,35,4,.11428571
ManG1,All Words,Type,SUB,G1,5,in,gt,35,1,.02857143
ManG1,All Words,Token,ALL,G1,5,in,#,4967.27,4530.48,.91206723
ManG1,All Words,Token,ALL,G1,5,in,s,4967.27,389.40,.07839267
ManG1,All Words,Token,ALL,G1,5,in,gt,4967.27,24.96,.00502513
ManG1,All Words,Token,ALL,G1,5,in,t,4967.27,22.43,.00451497
ManG1,All Words,Token,SUB,G1,5,in,s,436.79,389.40,.89150688
ManG1,All Words,Token,SUB,G1,5,in,gt,436.79,24.96,.05714743
ManG1,All Words,Token,SUB,G1,5,in,t,436.79,22.43,.05134569
ManG1,Uninflected,Type,ALL,G1,5,in,#,62,61,.98387097
ManG1,Uninflected,Type,ALL,G1,5,in,gt,62,1,.01612903
ManG1,Uninflected,Type,SUB,G1,5,in,gt,1,1,1
ManG1,Uninflected,Token,ALL,G1,5,in,#,4555.44,4530.48,.99452058
ManG1,Uninflected,Token,ALL,G1,5,in,gt,4555.44,24.96,.00547942
ManG1,Uninflected,Token,SUB,G1,5,in,gt,24.96,24.96,1
ManG1,Inflected,Type,ALL,G1,5,in,s,34,30,.88235294
ManG1,Inflected,Type,ALL,G1,5,in,t,34,4,.11764706
ManG1,Inflected,Type,SUB,G1,5,in,s,34,30,.88235294
ManG1,Inflected,Type,SUB,G1,5,in,t,34,4,.11764706
ManG1,Inflected,Token,ALL,G1,5,in,s,411.82,389.40,.94554219
ManG1,Inflected,Token,ALL,G1,5,in,t,411.82,22.43,.05445781
ManG1,Inflected,Token,SUB,G1,5,in,s,411.82,389.40,.94554219
ManG1,Inflected,Token,SUB,G1,5,in,t,411.82,22.43,.05445781
ManG2,All Words,Type,ALL,G1,5,in,#,132,72,.54545455
ManG2,All Words,Type,ALL,G1,5,in,s,132,50,.37878788
ManG2,All Words,Type,ALL,G1,5,in,t,132,8,.06060606
ManG2,All Words,Type,ALL,G1,5,in,ct,132,1,.00757576
ManG2,All Words,Type,ALL,G1,5,in,gt,132,1,.00757576
ManG2,All Words,Type,SUB,G1,5,in,s,60,50,.83333333
ManG2,All Words,Type,SUB,G1,5,in,t,60,8,.13333333
ManG2,All Words,Type,SUB,G1,5,in,ct,60,1,.01666667
ManG2,All Words,Type,SUB,G1,5,in,gt,60,1,.01666667
ManG2,All Words,Token,ALL,G1,5,in,#,4831.14,3986.34,.82513497
ManG2,All Words,Token,ALL,G1,5,in,s,4831.14,677.38,.14021132
ManG2,All Words,Token,ALL,G1,5,in,t,4831.14,131.52,.02722275
ManG2,All Words,Token,ALL,G1,5,in,gt,4831.14,35.56,.00736000
ManG2,All Words,Token,ALL,G1,5,in,ct,4831.14,0.34,.00007095
ManG2,All Words,Token,SUB,G1,5,in,s,844.80,677.38,.80182594
ManG2,All Words,Token,SUB,G1,5,in,t,844.80,131.52,.15567867
ManG2,All Words,Token,SUB,G1,5,in,gt,844.80,35.56,.04208963
ManG2,All Words,Token,SUB,G1,5,in,ct,844.80,0.34,.00040575
ManG2,Uninflected,Type,ALL,G1,5,in,#,74,72,.97297297
ManG2,Uninflected,Type,ALL,G1,5,in,ct,74,1,.01351351
ManG2,Uninflected,Type,ALL,G1,5,in,gt,74,1,.01351351
ManG2,Uninflected,Type,SUB,G1,5,in,ct,2,1,.50000000
ManG2,Uninflected,Type,SUB,G1,5,in,gt,2,1,.50000000
ManG2,Uninflected,Token,ALL,G1,5,in,#,4022.24,3986.34,.99107463
ManG2,Uninflected,Token,ALL,G1,5,in,gt,4022.24,35.56,.00884015
ManG2,Uninflected,Token,ALL,G1,5,in,ct,4022.24,0.34,.00008522
ManG2,Uninflected,Token,SUB,G1,5,in,gt,35.90,35.56,.99045181
ManG2,Uninflected,Token,SUB,G1,5,in,ct,35.90,0.34,.00954819
ManG2,Inflected,Type,ALL,G1,5,in,s,58,50,.86206897
ManG2,Inflected,Type,ALL,G1,5,in,t,58,8,.13793103
ManG2,Inflected,Type,SUB,G1,5,in,s,58,50,.86206897
ManG2,Inflected,Type,SUB,G1,5,in,t,58,8,.13793103
ManG2,Inflected,Token,ALL,G1,5,in,s,808.90,677.38,.83741210
ManG2,Inflected,Token,ALL,G1,5,in,t,808.90,131.52,.16258790
ManG2,Inflected,Token,SUB,G1,5,in,s,808.90,677.38,.83741210
ManG2,Inflected,Token,SUB,G1,5,in,t,808.90,131.52,.16258790
ManG35,All Words,Type,ALL,G1,5,in,#,251,135,.53784861
ManG35,All Words,Type,ALL,G1,5,in,s,251,94,.37450199
ManG35,All Words,Type,ALL,G1,5,in,t,251,17,.06772908
ManG35,All Words,Type,ALL,G1,5,in,ct,251,2,.00796813
ManG35,All Words,Type,ALL,G1,5,in,cts,251,2,.00796813
ManG35,All Words,Type,ALL,G1,5,in,gt,251,1,.00398406
ManG35,All Words,Type,SUB,G1,5,in,s,116,94,.81034483
ManG35,All Words,Type,SUB,G1,5,in,t,116,17,.14655172
ManG35,All Words,Type,SUB,G1,5,in,ct,116,2,.01724138
ManG35,All Words,Type,SUB,G1,5,in,cts,116,2,.01724138
ManG35,All Words,Type,SUB,G1,5,in,gt,116,1,.00862069
ManG35,All Words,Token,ALL,G1,5,in,#,4119.11,3205.65,.77823710
ManG35,All Words,Token,ALL,G1,5,in,s,4119.11,582.73,.14147104
ManG35,All Words,Token,ALL,G1,5,in,t,4119.11,229.39,.05568970
ManG35,All Words,Token,ALL,G1,5,in,gt,4119.11,94.34,.02290286
ManG35,All Words,Token,ALL,G1,5,in,ct,4119.11,5.68,.00137942
ManG35,All Words,Token,ALL,G1,5,in,cts,4119.11,1.32,.00031988
ManG35,All Words,Token,SUB,G1,5,in,s,913.47,582.73,.63793828
ManG35,All Words,Token,SUB,G1,5,in,t,913.47,229.39,.25112270
ManG35,All Words,Token,SUB,G1,5,in,gt,913.47,94.34,.10327635
ManG35,All Words,Token,SUB,G1,5,in,ct,913.47,5.68,.00622023
ManG35,All Words,Token,SUB,G1,5,in,cts,913.47,1.32,.00144244
ManG35,Uninflected,Type,ALL,G1,5,in,#,138,135,.97826087
ManG35,Uninflected,Type,ALL,G1,5,in,ct,138,2,.01449275
ManG35,Uninflected,Type,ALL,G1,5,in,gt,138,1,.00724638
ManG35,Uninflected,Type,SUB,G1,5,in,ct,3,2,.66666667
ManG35,Uninflected,Type,SUB,G1,5,in,gt,3,1,.33333333
ManG35,Uninflected,Token,ALL,G1,5,in,#,3305.67,3205.65,.96974244
ManG35,Uninflected,Token,ALL,G1,5,in,gt,3305.67,94.34,.02853870
