Corpus	InfMorpho	FreqCount	Phoneme	Position	Unit	TotalFreq	UnitFreq	UnitProb
ManG35	Inflected	Type	k	Initial	c	2310	2212	0.9575758
ManG35	Inflected	Type	k	Initial	qu	2310	71	0.0307359
ManG35	Inflected	Type	k	Initial	k	2310	18	0.0077922
ManG35	Inflected	Type	k	Initial	ch	2310	6	0.0025974
ManG35	Inflected	Type	k	Initial	q	2310	3	0.0012987
ManG35	Inflected	Type	a	Initial	a	2280	2129	0.9337719
ManG35	Inflected	Type	a	Initial	ha	2280	129	0.0565789
ManG35	Inflected	Type	a	Initial	hâ	2280	13	0.0057018
ManG35	Inflected	Type	a	Initial	â	2280	9	0.0039474
ManG35	Inflected	Type	d	Initial	d	2047	2047	1
ManG35	Inflected	Type	e	Initial	é	1807	1102	0.6098506
ManG35	Inflected	Type	e	Initial	e	1807	563	0.3115661
ManG35	Inflected	Type	e	Initial	ai	1807	69	0.0381848
ManG35	Inflected	Type	e	Initial	hé	1807	44	0.0243498
ManG35	Inflected	Type	e	Initial	he	1807	17	0.0094079
ManG35	Inflected	Type	e	Initial	a	1807	3	0.0016602
ManG35	Inflected	Type	e	Initial	ê	1807	3	0.0016602
ManG35	Inflected	Type	e	Initial	aî	1807	2	0.0011068
ManG35	Inflected	Type	e	Initial	hè	1807	2	0.0011068
ManG35	Inflected	Type	e	Initial	hai	1807	1	0.0005534
ManG35	Inflected	Type	e	Initial	hê	1807	1	0.0005534
ManG35	Inflected	Type	s	Initial	s	1771	1562	0.8819876
ManG35	Inflected	Type	s	Initial	c	1771	184	0.1038961
ManG35	Inflected	Type	s	Initial	sc	1771	25	0.0141163
ManG35	Inflected	Type	t	Initial	t	1259	1249	0.9920572
ManG35	Inflected	Type	t	Initial	th	1259	10	0.0079428
ManG35	Inflected	Type	m	Initial	m	1218	1218	1
ManG35	Inflected	Type	f	Initial	f	1197	1164	0.9724311
ManG35	Inflected	Type	f	Initial	ph	1197	33	0.0275689
ManG35	Inflected	Type	b	Initial	b	1095	1095	1
ManG35	Inflected	Type	%	Initial	en	1074	710	0.6610801
ManG35	Inflected	Type	%	Initial	em	1074	287	0.2672253
ManG35	Inflected	Type	%	Initial	an	1074	38	0.0353818
ManG35	Inflected	Type	%	Initial	am	1074	22	0.0204842
ManG35	Inflected	Type	%	Initial	han	1074	10	0.009311
ManG35	Inflected	Type	%	Initial	e	1074	5	0.0046555
ManG35	Inflected	Type	%	Initial	ham	1074	2	0.0018622
ManG35	Inflected	Type	5	Initial	in	727	601	0.826685
ManG35	Inflected	Type	5	Initial	im	727	124	0.170564
ManG35	Inflected	Type	5	Initial	hin	727	1	0.0013755
ManG35	Inflected	Type	5	Initial	hum	727	1	0.0013755
ManG35	Inflected	Type	v	Initial	v	702	700	0.997151
ManG35	Inflected	Type	v	Initial	w	702	2	0.002849
ManG35	Inflected	Type	g	Initial	g	627	570	0.9090909
ManG35	Inflected	Type	g	Initial	gu	627	57	0.0909091
ManG35	Inflected	Type	l	Initial	l	539	539	1
ManG35	Inflected	Type	o	Initial	o	526	361	0.6863118
ManG35	Inflected	Type	o	Initial	au	526	76	0.1444867
ManG35	Inflected	Type	o	Initial	ho	526	56	0.1064639
ManG35	Inflected	Type	o	Initial	ô	526	13	0.0247148
ManG35	Inflected	Type	o	Initial	hau	526	12	0.0228137
ManG35	Inflected	Type	o	Initial	hô	526	4	0.0076046
ManG35	Inflected	Type	o	Initial	aux	526	2	0.0038023
ManG35	Inflected	Type	o	Initial	aul	526	1	0.0019011
ManG35	Inflected	Type	o	Initial	oi	526	1	0.0019011
ManG35	Inflected	Type	S	Initial	ch	408	405	0.9926471
ManG35	Inflected	Type	S	Initial	sh	408	2	0.004902
ManG35	Inflected	Type	S	Initial	sch	408	1	0.002451
ManG35	Inflected	Type	Z	Initial	j	323	199	0.6160991
ManG35	Inflected	Type	Z	Initial	g	323	123	0.380805
ManG35	Inflected	Type	Z	Initial	ge	323	1	0.003096
ManG35	Inflected	Type	n	Initial	n	320	320	1
ManG35	Inflected	Type	i	Initial	i	295	260	0.8813559
ManG35	Inflected	Type	i	Initial	hi	295	27	0.0915254
ManG35	Inflected	Type	i	Initial	hy	295	6	0.020339
ManG35	Inflected	Type	i	Initial	î	295	2	0.0067797
ManG35	Inflected	Type	y	Initial	u	129	80	0.620155
ManG35	Inflected	Type	y	Initial	hu	129	41	0.3178295
ManG35	Inflected	Type	y	Initial	eu	129	6	0.0465116
ManG35	Inflected	Type	y	Initial	eû	129	2	0.0155039
ManG35	Inflected	Type	u	Initial	ou	66	61	0.9242424
ManG35	Inflected	Type	u	Initial	hou	66	4	0.0606061
ManG35	Inflected	Type	u	Initial	hu	66	1	0.0151515
ManG35	Inflected	Type	&	Initial	on	28	20	0.7142857
ManG35	Inflected	Type	&	Initial	om	28	6	0.2142857
ManG35	Inflected	Type	&	Initial	hon	28	2	0.0714286
ManG35	Inflected	Type	9	Initial	heu	20	15	0.75
ManG35	Inflected	Type	9	Initial	eu	20	3	0.15
ManG35	Inflected	Type	9	Initial	oe	20	1	0.05
ManG35	Inflected	Type	9	Initial	oeu	20	1	0.05
ManG35	Inflected	Type	z	Initial	z	19	19	1
ManG35	Inflected	Type	8	Initial	hu	13	13	1
ManG35	Inflected	Type	j	Initial	y	5	4	0.8
ManG35	Inflected	Type	j	Initial	hy	5	1	0.2
ManG35	Inflected	Type	w	Initial	ou	5	3	0.6
ManG35	Inflected	Type	w	Initial	w	5	2	0.4
ManG35	Inflected	Type	wa	Initial	oi	5	3	0.6
ManG35	Inflected	Type	wa	Initial	oua	5	1	0.2
ManG35	Inflected	Type	wa	Initial	wa	5	1	0.2
ManG35	Inflected	Type	dZ	Initial	dj	3	1	0.3333333
ManG35	Inflected	Type	dZ	Initial	g	3	1	0.3333333
ManG35	Inflected	Type	dZ	Initial	j	3	1	0.3333333
ManG35	Inflected	Type	waj	Initial	oy	1	1	1
ManG35	Inflected	Type	R	Medial	r	11670	11076	0.9491003
ManG35	Inflected	Type	R	Medial	rr	11670	526	0.0450728
ManG35	Inflected	Type	R	Medial	re	11670	55	0.0047129
ManG35	Inflected	Type	R	Medial	rre	11670	9	0.0007712
ManG35	Inflected	Type	R	Medial	rh	11670	4	0.0003428
ManG35	Inflected	Type	e	Medial	é	8619	3599	0.4175658
ManG35	Inflected	Type	e	Medial	e	8619	2888	0.3350737
ManG35	Inflected	Type	e	Medial	è	8619	866	0.1004757
ManG35	Inflected	Type	e	Medial	ai	8619	613	0.0711219
ManG35	Inflected	Type	e	Medial	ê	8619	285	0.0330665
ManG35	Inflected	Type	e	Medial	ei	8619	115	0.0133426
ManG35	Inflected	Type	e	Medial	a	8619	111	0.0128785
ManG35	Inflected	Type	e	Medial	aî	8619	103	0.0119503
ManG35	Inflected	Type	e	Medial	hai	8619	17	0.0019724
ManG35	Inflected	Type	e	Medial	aie	8619	11	0.0012763
ManG35	Inflected	Type	e	Medial	es	8619	6	0.0006961
ManG35	Inflected	Type	e	Medial	ea	8619	2	0.000232
ManG35	Inflected	Type	e	Medial	ay	8619	1	0.000116
ManG35	Inflected	Type	e	Medial	ë	8619	1	0.000116
ManG35	Inflected	Type	e	Medial	hé	8619	1	0.000116
ManG35	Inflected	Type	i	Medial	i	7060	6825	0.9667139
ManG35	Inflected	Type	i	Medial	y	7060	103	0.0145892
ManG35	Inflected	Type	i	Medial	î	7060	52	0.0073654
ManG35	Inflected	Type	i	Medial	ie	7060	46	0.0065156
ManG35	Inflected	Type	i	Medial	hi	7060	15	0.0021246
ManG35	Inflected	Type	i	Medial	ï	7060	15	0.0021246
ManG35	Inflected	Type	i	Medial	hy	7060	2	0.0002833
ManG35	Inflected	Type	i	Medial	e	7060	1	0.0001416
ManG35	Inflected	Type	i	Medial	il	7060	1	0.0001416
ManG35	Inflected	Type	a	Medial	a	6881	6592	0.9580003
ManG35	Inflected	Type	a	Medial	â	6881	265	0.0385118
ManG35	Inflected	Type	a	Medial	ha	6881	11	0.0015986
ManG35	Inflected	Type	a	Medial	ap	6881	9	0.0013079
ManG35	Inflected	Type	a	Medial	e	6881	3	0.000436
ManG35	Inflected	Type	a	Medial	ah	6881	1	0.0001453
ManG35	Inflected	Type	t	Medial	t	6343	5522	0.870566
ManG35	Inflected	Type	t	Medial	tt	6343	490	0.0772505
ManG35	Inflected	Type	t	Medial	te	6343	261	0.0411477
ManG35	Inflected	Type	t	Medial	th	6343	38	0.0059909
ManG35	Inflected	Type	t	Medial	tte	6343	32	0.0050449
ManG35	Inflected	Type	s	Medial	s	5007	1865	0.3724785
ManG35	Inflected	Type	s	Medial	ss	5007	1538	0.30717
ManG35	Inflected	Type	s	Medial	c	5007	803	0.1603755
ManG35	Inflected	Type	s	Medial	t	5007	270	0.0539245
ManG35	Inflected	Type	s	Medial	ç	5007	241	0.0481326
ManG35	Inflected	Type	s	Medial	sse	5007	97	0.0193729
ManG35	Inflected	Type	s	Medial	sc	5007	95	0.0189734
ManG35	Inflected	Type	s	Medial	ce	5007	73	0.0145796
ManG35	Inflected	Type	s	Medial	se	5007	23	0.0045936
ManG35	Inflected	Type	s	Medial	sç	5007	2	0.0003994
ManG35	Inflected	Type	o	Medial	o	4965	4537	0.9137966
ManG35	Inflected	Type	o	Medial	au	4965	336	0.0676737
ManG35	Inflected	Type	o	Medial	ô	4965	70	0.0140987
ManG35	Inflected	Type	o	Medial	eau	4965	5	0.001007
ManG35	Inflected	Type	o	Medial	ho	4965	4	0.0008056
ManG35	Inflected	Type	o	Medial	u	4965	3	0.0006042
ManG35	Inflected	Type	o	Medial	hau	4965	2	0.0004028
ManG35	Inflected	Type	o	Medial	oo	4965	2	0.0004028
ManG35	Inflected	Type	o	Medial	os	4965	2	0.0004028
ManG35	Inflected	Type	o	Medial	a	4965	1	0.0002014
ManG35	Inflected	Type	o	Medial	ach	4965	1	0.0002014
ManG35	Inflected	Type	o	Medial	haw	4965	1	0.0002014
ManG35	Inflected	Type	o	Medial	oa	4965	1	0.0002014
ManG35	Inflected	Type	l	Medial	l	4609	4145	0.8993274
ManG35	Inflected	Type	l	Medial	ll	4609	294	0.0637882
ManG35	Inflected	Type	l	Medial	le	4609	126	0.0273378
ManG35	Inflected	Type	l	Medial	lle	4609	27	0.0058581
ManG35	Inflected	Type	l	Medial	lp	4609	11	0.0023866
ManG35	Inflected	Type	l	Medial	lh	4609	6	0.0013018
ManG35	Inflected	Type	p	Medial	p	3264	2686	0.8229167
ManG35	Inflected	Type	p	Medial	pp	3264	401	0.1228554
ManG35	Inflected	Type	p	Medial	b	3264	92	0.0281863
ManG35	Inflected	Type	p	Medial	pe	3264	50	0.0153186
ManG35	Inflected	Type	p	Medial	ppe	3264	35	0.010723
ManG35	Inflected	Type	9	Medial	e	2884	2018	0.6997226
ManG35	Inflected	Type	9	Medial	eu	2884	790	0.2739251
ManG35	Inflected	Type	9	Medial	ue	2884	49	0.0169903
ManG35	Inflected	Type	9	Medial	ai	2884	12	0.0041609
ManG35	Inflected	Type	9	Medial	oeu	2884	8	0.0027739
ManG35	Inflected	Type	9	Medial	eû	2884	4	0.001387
ManG35	Inflected	Type	9	Medial	u	2884	3	0.0010402
ManG35	Inflected	Type	k	Medial	c	2808	1900	0.6766382
ManG35	Inflected	Type	k	Medial	qu	2808	561	0.1997863
ManG35	Inflected	Type	k	Medial	cc	2808	226	0.0804843
ManG35	Inflected	Type	k	Medial	que	2808	68	0.0242165
ManG35	Inflected	Type	k	Medial	k	2808	14	0.0049858
ManG35	Inflected	Type	k	Medial	cqu	2808	13	0.0046296
ManG35	Inflected	Type	k	Medial	ch	2808	11	0.0039174
ManG35	Inflected	Type	k	Medial	q	2808	8	0.002849
ManG35	Inflected	Type	k	Medial	ck	2808	5	0.0017806
ManG35	Inflected	Type	k	Medial	cke	2808	1	0.0003561
ManG35	Inflected	Type	k	Medial	kk	2808	1	0.0003561
ManG35	Inflected	Type	%	Medial	an	2795	1325	0.4740608
ManG35	Inflected	Type	%	Medial	en	2795	1176	0.4207513
ManG35	Inflected	Type	%	Medial	em	2795	183	0.0654741
ManG35	Inflected	Type	%	Medial	am	2795	106	0.0379249
ManG35	Inflected	Type	%	Medial	hen	2795	5	0.0017889
ManG35	Inflected	Type	n	Medial	n	2616	1941	0.7419725
ManG35	Inflected	Type	n	Medial	nn	2616	553	0.2113914
ManG35	Inflected	Type	n	Medial	ne	2616	67	0.0256116
ManG35	Inflected	Type	n	Medial	nne	2616	36	0.0137615
ManG35	Inflected	Type	n	Medial	nh	2616	10	0.0038226
ManG35	Inflected	Type	n	Medial	mn	2616	9	0.0034404
ManG35	Inflected	Type	j	Medial	i	2573	2042	0.7936261
ManG35	Inflected	Type	j	Medial	ill	2573	367	0.1426351
ManG35	Inflected	Type	j	Medial	y	2573	108	0.0419743
ManG35	Inflected	Type	j	Medial	ille	2573	44	0.0171007
ManG35	Inflected	Type	j	Medial	ye	2573	5	0.0019433
ManG35	Inflected	Type	j	Medial	ï	2573	4	0.0015546
ManG35	Inflected	Type	j	Medial	hi	2573	1	0.0003887
ManG35	Inflected	Type	j	Medial	illi	2573	1	0.0003887
ManG35	Inflected	Type	j	Medial	j	2573	1	0.0003887
ManG35	Inflected	Type	d	Medial	d	2266	2190	0.9664607
ManG35	Inflected	Type	d	Medial	de	2266	66	0.0291262
ManG35	Inflected	Type	d	Medial	dd	2266	6	0.0026478
ManG35	Inflected	Type	d	Medial	dh	2266	4	0.0017652
ManG35	Inflected	Type	y	Medial	u	2217	2139	0.9648173
ManG35	Inflected	Type	y	Medial	û	2217	48	0.0216509
ManG35	Inflected	Type	y	Medial	ue	2217	22	0.0099233
ManG35	Inflected	Type	y	Medial	hu	2217	7	0.0031574
ManG35	Inflected	Type	y	Medial	ui	2217	1	0.0004511
ManG35	Inflected	Type	m	Medial	m	2203	1883	0.8547435
ManG35	Inflected	Type	m	Medial	mm	2203	220	0.0998638
ManG35	Inflected	Type	m	Medial	me	2203	93	0.0422152
ManG35	Inflected	Type	m	Medial	mme	2203	7	0.0031775
ManG35	Inflected	Type	u	Medial	ou	2136	2071	0.9695693
ManG35	Inflected	Type	u	Medial	oû	2136	38	0.0177903
ManG35	Inflected	Type	u	Medial	oue	2136	13	0.0060861
ManG35	Inflected	Type	u	Medial	oo	2136	5	0.0023408
ManG35	Inflected	Type	u	Medial	e	2136	4	0.0018727
ManG35	Inflected	Type	u	Medial	u	2136	3	0.0014045
ManG35	Inflected	Type	u	Medial	ow	2136	2	0.0009363
ManG35	Inflected	Type	v	Medial	v	2113	1936	0.9162328
ManG35	Inflected	Type	v	Medial	ve	2113	174	0.0823474
ManG35	Inflected	Type	v	Medial	w	2113	3	0.0014198
ManG35	Inflected	Type	&	Medial	on	1711	1279	0.7475161
ManG35	Inflected	Type	&	Medial	om	1711	404	0.2361192
ManG35	Inflected	Type	&	Medial	omp	1711	26	0.0151958
ManG35	Inflected	Type	&	Medial	ont	1711	1	0.0005845
ManG35	Inflected	Type	&	Medial	un	1711	1	0.0005845
ManG35	Inflected	Type	b	Medial	b	1633	1623	0.9938763
ManG35	Inflected	Type	b	Medial	be	1633	10	0.0061237
ManG35	Inflected	Type	z	Medial	s	1561	1447	0.9269699
ManG35	Inflected	Type	z	Medial	se	1561	64	0.0409994
ManG35	Inflected	Type	z	Medial	z	1561	30	0.0192184
ManG35	Inflected	Type	z	Medial	sh	1561	16	0.0102498
ManG35	Inflected	Type	z	Medial	x	1561	2	0.0012812
ManG35	Inflected	Type	z	Medial	zz	1561	2	0.0012812
ManG35	Inflected	Type	f	Medial	f	1401	871	0.6216988
ManG35	Inflected	Type	f	Medial	ff	1401	431	0.3076374
ManG35	Inflected	Type	f	Medial	ph	1401	92	0.0656674
ManG35	Inflected	Type	f	Medial	ffe	1401	6	0.0042827
ManG35	Inflected	Type	f	Medial	fe	1401	1	0.0007138
ManG35	Inflected	Type	Z	Medial	g	1149	651	0.5665796
ManG35	Inflected	Type	Z	Medial	ge	1149	303	0.2637076
ManG35	Inflected	Type	Z	Medial	j	1149	178	0.1549173
ManG35	Inflected	Type	Z	Medial	je	1149	17	0.0147955
ManG35	Inflected	Type	S	Medial	ch	1004	895	0.8914343
ManG35	Inflected	Type	S	Medial	che	1004	109	0.1085657
ManG35	Inflected	Type	g	Medial	g	872	731	0.8383028
ManG35	Inflected	Type	g	Medial	gu	872	115	0.1318807
ManG35	Inflected	Type	g	Medial	gg	872	13	0.0149083
ManG35	Inflected	Type	g	Medial	gue	872	6	0.0068807
ManG35	Inflected	Type	g	Medial	c	872	4	0.0045872
ManG35	Inflected	Type	g	Medial	gh	872	3	0.0034404
ManG35	Inflected	Type	8	Medial	u	662	662	1
ManG35	Inflected	Type	ij	Medial	i	456	203	0.4451754
ManG35	Inflected	Type	ij	Medial	ill	456	184	0.4035088
ManG35	Inflected	Type	ij	Medial	y	456	53	0.1162281
ManG35	Inflected	Type	ij	Medial	ii	456	10	0.0219298
ManG35	Inflected	Type	ij	Medial	ille	456	6	0.0131579
ManG35	Inflected	Type	wa	Medial	oi	442	398	0.9004525
ManG35	Inflected	Type	wa	Medial	ua	442	11	0.0248869
ManG35	Inflected	Type	wa	Medial	oî	442	9	0.020362
ManG35	Inflected	Type	wa	Medial	oua	442	9	0.020362
ManG35	Inflected	Type	wa	Medial	oie	442	6	0.0135747
ManG35	Inflected	Type	wa	Medial	eoi	442	3	0.0067873
ManG35	Inflected	Type	wa	Medial	oe	442	3	0.0067873
ManG35	Inflected	Type	wa	Medial	wa	442	2	0.0045249
ManG35	Inflected	Type	wa	Medial	oê	442	1	0.0022624
ManG35	Inflected	Type	N	Medial	gn	412	372	0.9029126
ManG35	Inflected	Type	N	Medial	gne	412	29	0.0703883
ManG35	Inflected	Type	N	Medial	gni	412	11	0.026699
ManG35	Inflected	Type	5	Medial	in	406	170	0.4187192
ManG35	Inflected	Type	5	Medial	en	406	72	0.1773399
ManG35	Inflected	Type	5	Medial	ein	406	47	0.1157635
ManG35	Inflected	Type	5	Medial	ain	406	45	0.1108374
ManG35	Inflected	Type	5	Medial	im	406	37	0.091133
ManG35	Inflected	Type	5	Medial	un	406	15	0.0369458
ManG35	Inflected	Type	5	Medial	ym	406	10	0.0246305
ManG35	Inflected	Type	5	Medial	în	406	3	0.0073892
ManG35	Inflected	Type	5	Medial	ïn	406	3	0.0073892
ManG35	Inflected	Type	5	Medial	e	406	2	0.0049261
ManG35	Inflected	Type	5	Medial	yn	406	2	0.0049261
ManG35	Inflected	Type	ks	Medial	x	402	224	0.5572139
ManG35	Inflected	Type	ks	Medial	ct	402	86	0.2139303
ManG35	Inflected	Type	ks	Medial	cc	402	62	0.1542289
ManG35	Inflected	Type	ks	Medial	xc	402	29	0.0721393
ManG35	Inflected	Type	ks	Medial	xe	402	1	0.0024876
ManG35	Inflected	Type	waj	Medial	oy	195	194	0.9948718
ManG35	Inflected	Type	waj	Medial	ouaill	195	1	0.0051282
ManG35	Inflected	Type	w	Medial	ou	162	158	0.9753086
ManG35	Inflected	Type	w	Medial	w	162	3	0.0185185
ManG35	Inflected	Type	w	Medial	hu	162	1	0.0061728
ManG35	Inflected	Type	gz	Medial	x	114	105	0.9210526
ManG35	Inflected	Type	gz	Medial	gz	114	6	0.0526316
ManG35	Inflected	Type	gz	Medial	xh	114	3	0.0263158
ManG35	Inflected	Type	w5	Medial	oin	49	49	1
ManG35	Inflected	Type	dZ	Medial	dj	8	4	0.5
ManG35	Inflected	Type	dZ	Medial	dg	8	2	0.25
ManG35	Inflected	Type	dZ	Medial	g	8	1	0.125
ManG35	Inflected	Type	dZ	Medial	j	8	1	0.125
ManG35	Inflected	Type	tS	Medial	tch	2	2	1
ManG35	Inflected	Type	dz	Medial	dz	1	1	1
ManG35	Inflected	Type	e	Final	é	10242	3934	0.3841047
ManG35	Inflected	Type	e	Final	ai	10242	3303	0.3224956
ManG35	Inflected	Type	e	Final	er	10242	1998	0.1950791
ManG35	Inflected	Type	e	Final	ez	10242	825	0.0805507
ManG35	Inflected	Type	e	Final	et	10242	140	0.0136692
ManG35	Inflected	Type	e	Final	aî	10242	13	0.0012693
ManG35	Inflected	Type	e	Final	ê	10242	9	0.0008787
ManG35	Inflected	Type	e	Final	es	10242	7	0.0006835
ManG35	Inflected	Type	e	Final	ed	10242	3	0.0002929
ManG35	Inflected	Type	e	Final	ey	10242	3	0.0002929
ManG35	Inflected	Type	e	Final	hai	10242	3	0.0002929
ManG35	Inflected	Type	e	Final	ect	10242	2	0.0001953
ManG35	Inflected	Type	e	Final	ef	10242	1	0.0000976
ManG35	Inflected	Type	e	Final	est	10242	1	0.0000976
ManG35	Inflected	Type	R	Final	r	2319	2278	0.98232
ManG35	Inflected	Type	R	Final	rr	2319	41	0.01768
ManG35	Inflected	Type	a	Final	a	1602	1555	0.9706617
ManG35	Inflected	Type	a	Final	â	1602	47	0.0293383
ManG35	Inflected	Type	%	Final	an	1535	1281	0.8345277
ManG35	Inflected	Type	%	Final	en	1535	249	0.162215
ManG35	Inflected	Type	%	Final	aon	1535	3	0.0019544
ManG35	Inflected	Type	%	Final	am	1535	2	0.0013029
ManG35	Inflected	Type	t	Final	te	1435	1198	0.8348432
ManG35	Inflected	Type	t	Final	tte	1435	210	0.1463415
ManG35	Inflected	Type	t	Final	t	1435	21	0.0146341
ManG35	Inflected	Type	t	Final	the	1435	3	0.0020906
ManG35	Inflected	Type	t	Final	th	1435	2	0.0013937
ManG35	Inflected	Type	t	Final	tt	1435	1	0.0006969
ManG35	Inflected	Type	&	Final	on	1361	1355	0.9955915
ManG35	Inflected	Type	&	Final	om	1361	6	0.0044085
ManG35	Inflected	Type	i	Final	i	1102	1067	0.9682396
ManG35	Inflected	Type	i	Final	î	1102	17	0.0154265
ManG35	Inflected	Type	i	Final	hi	1102	12	0.0108893
ManG35	Inflected	Type	i	Final	ï	1102	3	0.0027223
ManG35	Inflected	Type	i	Final	y	1102	2	0.0018149
ManG35	Inflected	Type	i	Final	hî	1102	1	0.0009074
ManG35	Inflected	Type	l	Final	le	1033	733	0.7095837
ManG35	Inflected	Type	l	Final	lle	1033	204	0.1974831
ManG35	Inflected	Type	l	Final	l	1033	95	0.0919652
ManG35	Inflected	Type	l	Final	ll	1033	1	0.0009681
ManG35	Inflected	Type	n	Final	ne	606	366	0.6039604
ManG35	Inflected	Type	n	Final	nne	606	232	0.3828383
ManG35	Inflected	Type	n	Final	n	606	5	0.0082508
ManG35	Inflected	Type	n	Final	mne	606	2	0.0033003
ManG35	Inflected	Type	n	Final	nn	606	1	0.0016502
ManG35	Inflected	Type	s	Final	sse	585	311	0.5316239
ManG35	Inflected	Type	s	Final	ce	585	227	0.3880342
ManG35	Inflected	Type	s	Final	se	585	45	0.0769231
ManG35	Inflected	Type	s	Final	s	585	1	0.0017094
ManG35	Inflected	Type	s	Final	sce	585	1	0.0017094
ManG35	Inflected	Type	z	Final	se	571	567	0.9929947
ManG35	Inflected	Type	z	Final	ze	571	4	0.0070053
ManG35	Inflected	Type	y	Final	u	518	494	0.953668
ManG35	Inflected	Type	y	Final	û	518	18	0.034749
ManG35	Inflected	Type	y	Final	eu	518	5	0.0096525
ManG35	Inflected	Type	y	Final	eû	518	1	0.0019305
ManG35	Inflected	Type	k	Final	que	330	287	0.869697
ManG35	Inflected	Type	k	Final	c	330	28	0.0848485
ManG35	Inflected	Type	k	Final	ck	330	6	0.0181818
ManG35	Inflected	Type	k	Final	k	330	4	0.0121212
ManG35	Inflected	Type	k	Final	cque	330	2	0.0060606
ManG35	Inflected	Type	k	Final	ch	330	1	0.0030303
ManG35	Inflected	Type	k	Final	cke	330	1	0.0030303
ManG35	Inflected	Type	k	Final	q	330	1	0.0030303
ManG35	Inflected	Type	m	Final	me	324	289	0.8919753
ManG35	Inflected	Type	m	Final	mme	324	28	0.0864198
ManG35	Inflected	Type	m	Final	m	324	7	0.0216049
ManG35	Inflected	Type	d	Final	de	317	313	0.9873817
ManG35	Inflected	Type	d	Final	d	317	4	0.0126183
ManG35	Inflected	Type	o	Final	au	297	102	0.3434343
ManG35	Inflected	Type	o	Final	eau	297	95	0.3198653
ManG35	Inflected	Type	o	Final	o	297	94	0.3164983
ManG35	Inflected	Type	o	Final	ô	297	4	0.013468
ManG35	Inflected	Type	o	Final	hau	297	1	0.003367
ManG35	Inflected	Type	o	Final	oo	297	1	0.003367
ManG35	Inflected	Type	5	Final	in	285	113	0.3964912
ManG35	Inflected	Type	5	Final	en	285	94	0.3298246
ManG35	Inflected	Type	5	Final	ain	285	45	0.1578947
ManG35	Inflected	Type	5	Final	ein	285	20	0.0701754
ManG35	Inflected	Type	5	Final	în	285	5	0.0175439
ManG35	Inflected	Type	5	Final	un	285	5	0.0175439
ManG35	Inflected	Type	5	Final	aim	285	2	0.0070175
ManG35	Inflected	Type	5	Final	um	285	1	0.0035088
ManG35	Inflected	Type	Z	Final	ge	271	271	1
ManG35	Inflected	Type	v	Final	ve	247	246	0.9959514
ManG35	Inflected	Type	v	Final	we	247	1	0.0040486
ManG35	Inflected	Type	S	Final	che	202	201	0.9950495
ManG35	Inflected	Type	S	Final	she	202	1	0.0049505
ManG35	Inflected	Type	j	Final	ille	155	124	0.8
ManG35	Inflected	Type	j	Final	il	155	22	0.1419355
ManG35	Inflected	Type	j	Final	ye	155	9	0.0580645
ManG35	Inflected	Type	p	Final	pe	120	95	0.7916667
ManG35	Inflected	Type	p	Final	ppe	120	24	0.2
ManG35	Inflected	Type	p	Final	p	120	1	0.0083333
ManG35	Inflected	Type	f	Final	f	107	67	0.6261682
ManG35	Inflected	Type	f	Final	ffe	107	21	0.1962617
ManG35	Inflected	Type	f	Final	phe	107	13	0.1214953
ManG35	Inflected	Type	f	Final	fe	107	6	0.0560748
ManG35	Inflected	Type	wa	Final	oi	89	79	0.8876404
ManG35	Inflected	Type	wa	Final	oua	89	7	0.0786517
ManG35	Inflected	Type	wa	Final	oî	89	2	0.0224719
ManG35	Inflected	Type	wa	Final	ua	89	1	0.011236
ManG35	Inflected	Type	N	Final	gne	83	83	1
ManG35	Inflected	Type	u	Final	ou	75	71	0.9466667
ManG35	Inflected	Type	u	Final	oû	75	3	0.04
ManG35	Inflected	Type	u	Final	oo	75	1	0.0133333
ManG35	Inflected	Type	g	Final	gue	64	57	0.890625
ManG35	Inflected	Type	g	Final	g	64	6	0.09375
ManG35	Inflected	Type	g	Final	c	64	1	0.015625
ManG35	Inflected	Type	ij	Final	ille	57	57	1
ManG35	Inflected	Type	b	Final	be	45	44	0.9777778
ManG35	Inflected	Type	b	Final	b	45	1	0.0222222
ManG35	Inflected	Type	9	Final	eu	34	30	0.8823529
ManG35	Inflected	Type	9	Final	oeu	34	4	0.1176471
ManG35	Inflected	Type	w5	Final	oin	19	17	0.8947368
ManG35	Inflected	Type	w5	Final	ouin	19	2	0.1052632
ManG35	Inflected	Type	ks	Final	xe	14	14	1
ManG35	Inflected	Type	G	Final	ng	6	6	1
ManG35	Inflected	Type	tS	Final	tche	5	2	0.4
ManG35	Inflected	Type	tS	Final	ch	5	1	0.2
ManG35	Inflected	Type	tS	Final	che	5	1	0.2
ManG35	Inflected	Type	tS	Final	tch	5	1	0.2
ManG35	Inflected	Token	e	Any	es	164703.34	36303.27	0.2204161
ManG35	Inflected	Token	e	Any	é	164703.34	32361.83	0.1964855
ManG35	Inflected	Token	e	Any	e	164703.34	28199.61	0.1712146
ManG35	Inflected	Token	e	Any	ai	164703.34	28143.2	0.1708721
